,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score,return_rate_1y_avg,return_rate_5y_avg,return_rate_10y_avg,return_rate_25y_avg,volatility_1y,volatility_5y,volatility_10y,volatility_25y
95,Aptiv Plc,9.1,Negligible ESG Risk,Auto Components,NYS,APTV,16231036928.0,16231036928.0,5.213585,1.793,0.34971002,3.132,0.2967741935483871,0.0010169865658848,0.0749562883115104,0.6984227393279135,0.9520066529584587,1.0351828901112787,1.0566588175030724,0.10024524041732251,0.12782263796947202,0.11128096763219295,0.1044717512011724
96,SThree Plc,9.2,Negligible ESG Risk,Commercial Services,LON,STEM.L,528499424.0,528499424.0,9.5,0.978,0.26601,0.02,0.3032258064516129,3.291585701592632e-05,0.0758311385056651,,,,,,,,
97,United Utilities Group Plc,9.2,Negligible ESG Risk,Utilities,LON,UU.L,7326886912.0,7326886912.0,56.55263,0.408,0.0556,,0.3032258064516129,0.0004589676332194,0.0761506773378178,,,,,,,,
98,"Itron, Inc.",9.2,Negligible ESG Risk,Technology Hardware,NAS,ITRI,4347453440.0,4347453440.0,23.815271,1.473,0.15175,1.075,0.3032258064516129,0.000272247925779,0.0760106375572375,1.7436841751347203,1.0776292815306006,1.1054441753680704,1.123174422856261,0.12050396992416233,0.13709028073247667,0.11314258133765744,0.14771175498980188
99,Sato Holdings Corp.,9.2,Negligible ESG Risk,Commercial Services,TKS,6287.T,63413551104.0,63413551104.0,18.315533,0.714,0.05589,-0.083,0.3032258064516129,0.0039738927448746,0.0787868711715591,,,,,,,,
100,Informa Plc,9.2,Negligible ESG Risk,Media,LON,INF.L,11167349760.0,11167349760.0,36.57391,1.121,0.0515,-0.397,0.3032258064516129,0.0006996476504621,0.0763311873507498,,,,,,,,
101,"Nichiban Co., Ltd.",9.2,Negligible ESG Risk,Commercial Services,TKS,4218.T,39624564736.0,39624564736.0,21.213772,0.285,0.046079997,0.2,0.3032258064516129,0.0024830480535329,0.0776687376530529,,,,,,,,
102,Hammerson Plc,9.3,Negligible ESG Risk,Real Estate,LON,HMSO.L,1459857536.0,1459857536.0,,2.295,-0.01885,,0.3096774193548387,9.128363593402908e-05,0.0774878175656602,,,,,,,,
103,Western Digital Corp.,9.3,Negligible ESG Risk,Technology Hardware,NAS,WDC,21503528960.0,21503528960.0,,1.38,-0.06973,,0.3096774193548387,0.001347411184843,0.078429913227342,1.489870218762732,1.0314245402290305,0.9834514093261895,1.1330135274657558,0.08576886995611435,0.1295806318933356,0.12345795797343224,0.1621143445421702
104,"TS TECH CO., LTD.",9.3,Negligible ESG Risk,Auto Components,TKS,7313.T,219807694848.0,219807694848.0,18.340101,,0.04725,18.469,0.3096774193548387,0.0137750408623624,0.0877506354854814,,,,,,,,
105,"Ennis, Inc.",9.4,Negligible ESG Risk,Commercial Services,NYS,EBF,592435200.0,592435200.0,14.249999,0.392,0.12036,-0.092,0.3161290322580645,3.692268230734048e-05,0.0790599500762466,1.1835516216017026,1.0793158408329042,1.1164556707753102,1.088607962058448,0.05087167534783046,0.05508901816658498,0.05967039981984685,0.07627387281020438
106,"TriNet Group, Inc.",9.4,Negligible ESG Risk,Commercial Services,NYS,TNET,4618080256.0,4618080256.0,15.546823,1.176,0.61675,-0.13,0.3161290322580645,0.0002892079822407,0.0792491640511967,0.9638875815289631,1.1191131234824039,1.1543932964679,1.0669631849469876,0.11589551117303906,0.10364818584037236,0.11189370236371399,0.11165841865872708
107,"Recruit Holdings Co., Ltd.",9.4,Negligible ESG Risk,Commercial Services,TKS,6098.T,12830143152128.0,12830143152128.0,36.6294,1.275,0.18058,0.107,0.3161290322580645,0.8040588882570704,0.682076424257319,,,,,,,,
108,"MillerKnoll, Inc.",9.4,Negligible ESG Risk,Commercial Services,NAS,MLKN,1835016960.0,1835016960.0,23.801802,1.177,0.056420002,,0.3161290322580645,0.0001147947022327,0.0791183540911907,1.262757940626125,0.9461818928665185,1.0301185219364504,1.0276294973245363,0.10133529956480461,0.14203633314805603,0.11672299462404544,0.10654262417778251
109,Halma Plc,9.4,Negligible ESG Risk,Technology Hardware,LON,HLMA.L,9554171904.0,9554171904.0,35.676056,0.532,0.16118,0.258,0.3161290322580645,0.0005985505458775,0.0794811709739242,,,,,,,,
110,Smurfit Kappa Group Plc,9.4,Negligible ESG Risk,Containers & Packaging,LON,SKG.L,,,,,,,0.3161290322580645,,,,,,,,,,
111,WPP Plc,9.5,Negligible ESG Risk,Media,LON,WPP.L,7979112960.0,7979112960.0,38.93684,1.132,0.07334,0.825,0.3225806451612903,0.0004998423357466,0.0810200430421325,,,,,,,,
112,"Jabil, Inc.",9.5,Negligible ESG Risk,Technology Hardware,NYS,JBL,11648532480.0,11648532480.0,9.317604,1.245,0.56054,-0.384,0.3225806451612903,0.0007298031473202,0.0811925136508127,0.8760778059622615,1.2644519016662576,1.197795803068185,1.073318022598321,0.08997356867834858,0.09889665956075863,0.09309822328317079,0.13347247379082744
113,"Activia Properties, Inc.",9.5,Negligible ESG Risk,Real Estate,TKS,3279.T,262187089920.0,262187089920.0,16.578182,0.528,0.059109997,,0.3225806451612903,0.01643093780509,0.0929683646441401,,,,,,,,
114,Jenoptik AG,9.5,Negligible ESG Risk,Technology Hardware,ETR,JEN.DE,1523678208.0,1523678208.0,19.014286,1.352,0.09222,0.2,0.3225806451612903,9.528324771139528e-05,0.0807166237261061,,,,,,,,
115,LXP Industrial Trust,9.5,Negligible ESG Risk,Real Estate,NYS,LXP,2981176832.0,2981176832.0,112.22222,0.892,0.01636,,0.3225806451612903,0.0001866240073644,0.0807851292958459,1.2237521512149367,1.0525907164226351,1.0695233231361858,1.073182842921921,0.08485757516345883,0.07878529144120901,0.07080389684613636,0.09176212437179801
116,"Trimble, Inc.",9.5,Negligible ESG Risk,Technology Hardware,NAS,TRMB,13262937088.0,13262937088.0,8.888707,1.484,0.30337,28.705,0.3225806451612903,0.000830977131881,0.0812683941392334,1.027186866832896,1.0763515652859559,1.0657799096707505,1.1508312945855967,0.09565468866425147,0.09977706010284017,0.09588683230677963,0.11812617911267859
117,Workspace Group Plc,9.6,Negligible ESG Risk,Real Estate,LON,WKP.L,1230739328.0,1230739328.0,,1.042,-0.115389995,,0.3290322580645161,7.692490459497581e-05,0.0823157581945752,,,,,,,,
118,"TechnoPro Holdings, Inc.",9.6,Negligible ESG Risk,Commercial Services,TKS,6028.T,304443228160.0,304443228160.0,21.096817,1.393,0.18776,-0.497,0.3290322580645161,0.0190791102995871,0.0965673972408193,,,,,,,,
119,"Annaly Capital Management, Inc.",9.6,Negligible ESG Risk,Real Estate,NYS,NLY,10130583552.0,10130583552.0,,1.578,-0.04354,,0.3290322580645161,0.000634673995282,0.0827340700125905,1.1968057683588993,1.0137344276026383,1.048723171484924,1.0986815736278202,0.05826547396955692,0.11262416511144197,0.08614629344864988,0.07576881539048093
120,Kingfisher plc,9.6,Negligible ESG Risk,Retailing,LON,KGF.L,5015109120.0,5015109120.0,15.238887,0.955,0.052010003,0.15,0.3290322580645161,0.0003140895961543,0.0824936317132447,,,,,,,,
121,"RE/MAX Holdings, Inc.",9.7,Negligible ESG Risk,Real Estate,NYS,RMAX,344325952.0,344325952.0,,1.358,,0.727,0.3354838709677419,2.13737913402527e-05,0.0838869980854406,0.7314231189817599,0.8062219087955887,0.9171798056704492,0.9652123023281407,0.223298092043447,0.1323078576116433,0.11684019015089124,0.11260467585370228
122,Yamaha Corp.,9.7,Negligible ESG Risk,Consumer Durables,TKS,7951.T,577907130368.0,577907130368.0,18.215305,0.675,0.06526,0.442,0.3354838709677419,0.0362169656320354,0.111033691965962,,,,,,,,
123,Pilot Corp.,9.7,Negligible ESG Risk,Commercial Services,TKS,7846.T,165493948416.0,165493948416.0,13.123213,-0.013,0.09434,0.004,0.3354838709677419,0.0103712236806456,0.0916493855024197,,,,,,,,
124,SBA Communications Corp.,9.7,Negligible ESG Risk,Real Estate,NAS,SBAC,25775009792.0,25775009792.0,50.49053,0.664,,-0.193,0.3354838709677419,0.0016151028983126,0.0850822949156699,1.0690114226130498,0.9789691006777947,1.0705466670147545,1.1288099246695076,0.10257751524784049,0.07647761188172526,0.07090686866035109,0.18577842338833667
125,Kite Realty Group Trust,9.8,Negligible ESG Risk,Real Estate,NYS,KRG,5792061952.0,5792061952.0,,1.307,-0.00676,,0.3419354838709678,0.0003627808681191,0.0857559566188312,1.1861580808935073,1.1425273523268369,1.0564147099257801,1.0115281445503892,0.044876385977219095,0.11188326531743721,0.09250440659936979,0.10210547576291877
126,"AptarGroup, Inc.",9.8,Negligible ESG Risk,Containers & Packaging,NYS,ATR,10085061632.0,10085061632.0,31.981054,0.572,0.13914,0.081,0.3419354838709678,0.0006318211577662,0.0859577368360666,1.163693329490765,1.0542303499485375,1.1051712874499546,1.1166516880655943,0.040323185450470096,0.05228421851137916,0.0463853726814741,0.05898039918459858
127,Elme Communities,9.8,Negligible ESG Risk,Real Estate,NYS,ELME,1537545088.0,1537545088.0,,0.913,-0.045840003,,0.3419354838709678,9.61522786198026e-05,0.0855559851767068,1.2909559699174649,0.9481764675370326,1.0010844168133417,1.0547152888910343,0.06763033079898978,0.08064133463452568,0.07016485135443934,0.06665359830310957
128,Dunelm Group Plc,9.8,Negligible ESG Risk,Retailing,LON,DNLM.L,2517414912.0,2517414912.0,16.824324,1.179,0.79511,-0.026,0.3419354838709678,0.0001575602639251,0.0856020411656858,,,,,,,,
129,Barratt Developments Plc,9.8,Negligible ESG Risk,Homebuilders,LON,BDEV.L,7150715392.0,7150715392.0,41.3,1.629,0.020680001,-0.697,0.3419354838709678,0.0004479270461471,0.0858198162523523,,,,,,,,
130,Telecom Plus Plc,9.9,Negligible ESG Risk,Utilities,LON,TEP.L,1431681280.0,1431681280.0,20.359552,0.574,0.30663002,0.084,0.3483870967741935,8.951784309907295e-05,0.0871639125758726,,,,,,,,
131,"Empire State Realty Trust, Inc.",9.9,Negligible ESG Risk,Real Estate,NYS,ESRT,2934182912.0,2934182912.0,39.23077,1.416,0.04304,-0.264,0.3483870967741935,0.0001836789202945,0.0872345333837693,1.367251781869928,0.9658779197894091,0.9820449570747851,0.9951321170799337,0.07430690211356192,0.1365469479038425,0.10141243788508274,0.09789442261451838
132,Cognex Corp.,9.9,Negligible ESG Risk,Technology Hardware,NAS,CGNX,6559912960.0,6559912960.0,85.0,1.407,0.05248,-0.364,0.3483870967741935,0.0004109017330147,0.0874049504933094,1.1941601117125409,1.0193075496692128,1.1096751857978198,1.0903564177735359,0.07639905980967746,0.10861007262029723,0.10759038133863792,0.11746597859424192
133,Zebra Technologies Corp.,9.9,Negligible ESG Risk,Technology Hardware,NAS,ZBRA,16914760704.0,16914760704.0,74.02483,1.656,0.07326,-0.219,0.3483870967741935,0.0010598352163496,0.0878916506058106,1.3895307870051268,1.0965842646806039,1.1640646315935113,1.1177567341242545,0.09272568331885758,0.12027835436830236,0.1126257590360884,0.099446982449206
134,Deluxe Corp.,10.0,Low ESG Risk,Commercial Services,NYS,DLX,832937152.0,832937152.0,22.164705,1.458,0.06219,0.223,0.3548387096774194,5.199482757868393e-05,0.0887486735400388,1.3499338022843903,0.9096959575629959,0.952299331732163,1.0482607338082572,0.09521172595765974,0.1175068190570775,0.09690815598614617,0.1102461427107726
135,"BorgWarner, Inc.",10.0,Negligible ESG Risk,Auto Components,NYS,BWA,7489044480.0,7489044480.0,9.873875,1.182,0.1183,0.541,0.3548387096774194,0.0004691299724496,0.089061524898692,0.815817562545219,1.0203036952977815,0.9821173408982654,1.0953186751768336,0.08373089577452622,0.09754402028610533,0.09558688192354788,0.0958798675178898
136,"Elevance Health, Inc.",10.0,Negligible ESG Risk,Healthcare,NYS,ELV,126067138560.0,126067138560.0,19.035713,0.832,0.16576,0.264,0.3548387096774194,0.0079003638776646,0.0946349503276033,1.2388470220584793,1.1830374135985668,1.1762930724949607,1.1368009965324068,0.02868198629782925,0.0746439262841778,0.06990766169496687,0.07468276611468669
137,The New York Times Co.,10.0,Negligible ESG Risk,Media,NYS,NYT,8656563200.0,8656563200.0,32.537037,1.024,0.15815,0.423,0.3548387096774194,0.0005422978266334,0.0891164007893299,1.315479849059376,1.1519321567220309,1.1782869595280427,1.023904825622126,0.09098658015198788,0.10383133510840088,0.09537025898838242,0.10199305687968534
138,Smiths News Plc,10.0,Negligible ESG Risk,Retailing,LON,SNWS.L,133716512.0,133716512.0,6.2666664,0.827,,-0.132,0.3548387096774194,8.174995867705796e-06,0.0887158086662556,,,,,,,,
139,Instone Real Estate Group SE,10.0,Low ESG Risk,Real Estate,ETR,INS.DE,417629888.0,417629888.0,20.51064,1.643,0.03444,-0.132,0.3548387096774194,2.596771485382677e-05,0.0887291532054952,,,,,,,,
140,Inchcape Plc,10.0,Low ESG Risk,Retailing,LON,INCH.L,3380976896.0,3380976896.0,12.373134,1.194,0.19498,-0.092,0.3548387096774194,0.0002116792910907,0.0888684368876729,,,,,,,,
141,News Corp.,10.0,Negligible ESG Risk,Media,NAS,NWSA,15320163328.0,15320163328.0,57.826088,1.358,0.03943,,0.3548387096774194,0.0009599025417891,0.0894296043256967,1.3683775657786414,1.1541734488468374,1.0589056366890972,1.024476502240803,0.07367259109303946,0.10300269731385786,0.09207577829332496,0.08931756050336909
142,Aroundtown SA,10.1,Low ESG Risk,Real Estate,ETR,AT1.DE,2668354560.0,2668354560.0,,1.622,-0.09363,,0.3612903225806452,0.0001670195813358,0.0904478453311632,,,,,,,,
143,"MKS Instruments, Inc.",10.1,Low ESG Risk,Technology Hardware,NAS,MKSI,7104224768.0,7104224768.0,703.86664,1.629,0.00338,,0.3612903225806452,0.0004450135004031,0.0906563407704636,1.4266334916738765,1.0647224833636173,1.151400765223508,1.078829980892763,0.12264498586544131,0.12039248841130429,0.11044960619288027,0.1352099141617409
144,"Kyodo Printing Co., Ltd.",10.1,Low ESG Risk,Commercial Services,TKS,7914.T,24147355648.0,24147355648.0,16.644073,,0.02289,-0.546,0.3612903225806452,0.0015130985715042,0.0914574045737895,,,,,,,,
145,"Marcus & Millichap, Inc.",10.1,Low ESG Risk,Real Estate,NYS,MMI,1468227712.0,1468227712.0,,1.139,-0.05424,,0.3612903225806452,9.180819096391388e-05,0.0903914367883842,1.358685671788173,1.032730030818226,1.030554166712152,1.044667722888972,0.15402294555578397,0.10211375298449148,0.1003210174642109,0.10327624837619566
146,Experian Plc,10.1,Low ESG Risk,Commercial Services,LON,EXPN.L,33712357376.0,33712357376.0,37.272728,0.715,0.2787,0.359,0.3612903225806452,0.0021125327730406,0.0919069802249418,,,,,,,,
147,Grainger Plc,10.1,Low ESG Risk,Real Estate,LON,GRI.L,1760409088.0,1760409088.0,,0.707,-0.00058,,0.3612903225806452,0.0001101190616576,0.0904051699414045,,,,,,,,
148,Sleep Number Corp.,10.2,Low ESG Risk,Consumer Durables,NAS,SNBR,315876160.0,315876160.0,,2.052,,,0.3677419354838709,1.959085613162909e-05,0.0919501770130664,0.42714055175820775,0.7563774669917362,0.9308549259423509,1.0329760049608336,0.35546317391299137,0.24531130154133515,0.19114403970864063,0.25848596781435507
149,WH Smith Plc,10.2,Low ESG Risk,Retailing,LON,SMWH.L,1610217600.0,1610217600.0,25.102041,1.671,0.2229,-0.461,0.3677419354838709,0.0001007066310855,0.0920110138442818,,,,,,,,
150,"Ingersoll Rand, Inc.",10.2,Low ESG Risk,Machinery,NYS,IR,35284676608.0,35284676608.0,43.29208,1.423,0.085319996,0.023,0.3677419354838709,0.002211069286697,0.0935937858359905,1.5476880621667046,1.2821206411153827,1.1630383498947374,1.0622765981955293,0.07064676419614625,0.09109644005868818,0.09159774313567552,0.09159774313567552
151,ITV Plc,10.2,Low ESG Risk,Media,LON,ITV.L,3089279232.0,3089279232.0,7.1818185,1.436,0.23158,5.6,0.3677419354838709,0.0001933987344027,0.0920805329217697,,,,,,,,
152,"Lithia Motors, Inc.",10.2,Low ESG Risk,Retailing,NYS,LAD,7385560576.0,7385560576.0,8.921189,1.641,0.14092,-0.27,0.3677419354838709,0.0004626446844036,0.0922824673842705,0.8990205729516001,1.1647939875530182,1.153011745886259,1.121557065615605,0.11175883935925206,0.1481901025448082,0.1254382638534845,0.14475614691313166
153,"Heidrick & Struggles International, Inc.",10.3,Low ESG Risk,Commercial Services,NAS,HSII,732645440.0,732645440.0,19.491892,0.847,0.08708,,0.3741935483870968,4.570959271798833e-05,0.0935826692913127,1.4480372300119588,1.072010361364086,1.0766206037418253,1.0396621027812387,0.10238824708655865,0.09637442536569825,0.10770904659296358,0.1297774140447492
154,"Cousins Properties, Inc.",10.3,Low ESG Risk,Real Estate,NYS,CUZ,4319964160.0,4319964160.0,72.794876,1.292,0.01317,-0.654,0.3741935483870968,0.0002705251854099,0.0937512809858316,1.4083959261540164,0.9796332706526076,1.0086098824289345,1.0217230309587584,0.09885205056731797,0.09456086159717,0.07672832870298986,0.08302411812740862
155,Linde Plc,10.3,Low ESG Risk,Chemicals,NAS,LIN,221122084864.0,221122084864.0,35.322655,0.945,0.16193001,0.078,0.3741935483870968,0.0138574130722326,0.1039414469009487,1.219576286277112,1.197807077749695,1.1500013273669931,1.1418443307027344,0.04953381253342425,0.06647698811588028,0.05696047557828281,0.06037122885555956
156,Primary Health Properties Plc,10.3,Low ESG Risk,Real Estate,LON,PHP.L,1330955264.0,1330955264.0,,0.407,-0.00601,-0.892,0.3741935483870968,8.32053906090588e-05,0.093610791139731,,,,,,,,
157,"NL Industries, Inc.",10.3,Low ESG Risk,Commercial Services,NYS,NL,310671392.0,310671392.0,14.133334,0.507,0.06347,,0.3741935483870968,1.9264675746200706e-05,0.0935628356035838,1.418915632231928,1.1602398762998636,1.0055105483011337,1.0418281134915586,0.17946975201793683,0.13251502661298087,0.20498037117783138,0.1747900180328192
158,Ball Corp.,10.3,Low ESG Risk,Containers & Packaging,NYS,BALL,19516192768.0,19516192768.0,29.356165,0.878,0.12785,-0.073,0.3741935483870968,0.0012228657516782,0.0944655364105329,1.2747334840641025,0.9831953516196248,1.0815350672604884,1.1431635226728876,0.08916528225017246,0.08416368096563852,0.07192703358027595,0.07011981753540496
159,"UT Group Co., Ltd.",10.4,Low ESG Risk,Commercial Services,TKS,2146.T,106484776960.0,106484776960.0,12.139619,1.686,0.28621998,1.522,0.3806451612903226,0.006673146400481,0.1001661501229414,,,,,,,,
160,Danaher Corp.,10.4,Low ESG Risk,Pharmaceuticals,NYS,DHR,197229150208.0,197229150208.0,50.29282,0.861,0.07982,-0.181,0.3806451612903226,0.0123600539901161,0.1044313308151678,1.2583977515171352,1.1754075375592596,1.2457697478945071,1.1765540065202833,0.060184203547570744,0.07285836713764504,0.07822589582249759,0.06985940402508277
161,Kimco Realty Corp.,10.4,Low ESG Risk,Real Estate,NYS,KIM,15700069376.0,15700069376.0,43.12963,1.492,0.03642,0.034,0.3806451612903226,0.0009837110768023,0.0958990736301824,1.2641680208538504,1.0445159431920301,1.0432176871458425,1.0730780174580115,0.05749519928303115,0.1111405367600261,0.09043529594638745,0.09332984384458438
162,"Uchida Yoko Co., Ltd.",10.4,Low ESG Risk,Commercial Services,TKS,8057.T,65950912512.0,65950912512.0,9.176448,0.85,0.12085,-0.391,0.3806451612903226,0.004132908002045,0.0982609713241144,,,,,,,,
163,Yokogawa Electric Corp.,10.4,Low ESG Risk,Technology Hardware,TKS,6841.T,951096311808.0,951096311808.0,20.080765,0.822,,-0.583,0.3806451612903226,0.0596045577475349,0.1398647086332318,,,,,,,,
164,Macerich Co.,10.5,Low ESG Risk,Real Estate,NYS,MAC,3474503168.0,3474503168.0,,2.477,-0.02647,,0.3870967741935484,0.0002175405389789,0.0969373489526213,1.539717881074814,0.9262560268861402,0.9221809511758688,1.0468544844478953,0.14995676515980771,0.19472718545628248,0.14446445043118591,0.16099742022851626
165,Ecora Resources Plc,10.5,Low ESG Risk,Diversified Metals,LON,ECOR.L,154876544.0,154876544.0,10.383333,0.621,0.0017200001,25.65,0.3870967741935484,9.501085213751006e-06,0.0967813193622974,,,,,,,,
166,"Smith & Wesson Brands, Inc.",10.5,Low ESG Risk,Consumer Durables,NAS,SWBI,548992128.0,548992128.0,16.54054,0.941,0.0904,,0.3870967741935484,3.420012522714916e-05,0.0967998436423074,1.281107952162538,1.320031764249265,1.0938586078645918,1.1245139740876617,0.11943309781781805,0.18652472729743702,0.16426714562464154,0.22810474364310276
167,TOYO Corp.,10.5,Low ESG Risk,Technology Hardware,TKS,8151.T,34906931200.0,34906931200.0,12.403645,,0.100530006,,0.3870967741935484,0.0021873961579859,0.0984147406668765,,,,,,,,
168,"Cannae Holdings, Inc.",10.5,Low ESG Risk,Diversified Financials,NYS,CNNE,1185683968.0,1185683968.0,,0.88,-0.21212,,0.3870967741935484,7.410130617706078e-05,0.0968297695280198,1.0954166698060188,0.9384407540941219,1.0181174352783915,1.007207961312788,0.08087781487963239,0.09649998534722727,0.09124646340724081,0.09124646340724081
