,company_name,company_esg_score,company_esg_score_group,industry,stock_exchange,stock_ticker_symbol,market_capital,market_capital_euro,trailing_pe,beta,return_on_equity,earnings_growth,company_esg_score_scale,market_capital_scale,score
134,Deluxe Corp.,10.0,Low ESG Risk,Commercial Services,NYS,DLX,832937152.0,832937152.0,22.164705,1.458,0.06219,0.223,0.3548387096774194,5.199482757868393e-05,0.08874867354003886
135,"BorgWarner, Inc.",10.0,Negligible ESG Risk,Auto Components,NYS,BWA,7489044480.0,7489044480.0,9.873875,1.182,0.1183,0.541,0.3548387096774194,0.0004691299724496482,0.08906152489869208
136,"Elevance Health, Inc.",10.0,Negligible ESG Risk,Healthcare,NYS,ELV,126067138560.0,126067138560.0,19.035713,0.832,0.16576,0.264,0.3548387096774194,0.007900363877664648,0.09463495032760333
137,The New York Times Co.,10.0,Negligible ESG Risk,Media,NYS,NYT,8656563200.0,8656563200.0,32.537037,1.024,0.15815,0.423,0.3548387096774194,0.0005422978266334385,0.08911640078932992
138,Smiths News Plc,10.0,Negligible ESG Risk,Retailing,LON,SNWS.L,133716512.0,133716512.0,6.2666664,0.827,,-0.132,0.3548387096774194,8.174995867705796e-06,0.08871580866625563
139,Instone Real Estate Group SE,10.0,Low ESG Risk,Real Estate,ETR,INS.DE,417629888.0,417629888.0,20.51064,1.643,0.03444,-0.132,0.3548387096774194,2.5967714853826772e-05,0.08872915320549521
140,Inchcape Plc,10.0,Low ESG Risk,Retailing,LON,INCH.L,3380976896.0,3380976896.0,12.373134,1.194,0.19498,-0.092,0.3548387096774194,0.00021167929109075048,0.0888684368876729
141,News Corp.,10.0,Negligible ESG Risk,Media,NAS,NWSA,15320163328.0,15320163328.0,57.826088,1.358,0.03943,,0.3548387096774194,0.0009599025417891759,0.08942960432569673
142,Aroundtown SA,10.1,Low ESG Risk,Real Estate,ETR,AT1.DE,2668354560.0,2668354560.0,,1.622,-0.09363,,0.3612903225806452,0.00016701958133589524,0.09044784533116322
143,"MKS Instruments, Inc.",10.1,Low ESG Risk,Technology Hardware,NAS,MKSI,7104224768.0,7104224768.0,703.86664,1.629,0.00338,,0.3612903225806452,0.00044501350040313214,0.09065634077046365
144,"Kyodo Printing Co., Ltd.",10.1,Low ESG Risk,Commercial Services,TKS,7914.T,24147355648.0,24147355648.0,16.644073,,0.02289,-0.546,0.3612903225806452,0.0015130985715042578,0.0914574045737895
145,"Marcus & Millichap, Inc.",10.1,Low ESG Risk,Real Estate,NYS,MMI,1468227712.0,1468227712.0,,1.139,-0.05424,,0.3612903225806452,9.180819096391388e-05,0.09039143678838424
146,Experian Plc,10.1,Low ESG Risk,Commercial Services,LON,EXPN.L,33712357376.0,33712357376.0,37.272728,0.715,0.2787,0.359,0.3612903225806452,0.002112532773040664,0.0919069802249418
147,Grainger Plc,10.1,Low ESG Risk,Real Estate,LON,GRI.L,1760409088.0,1760409088.0,,0.707,-0.00058,,0.3612903225806452,0.00011011906165760797,0.0904051699414045
148,Sleep Number Corp.,10.2,Low ESG Risk,Consumer Durables,NAS,SNBR,315876160.0,315876160.0,,2.052,,,0.3677419354838709,1.959085613162909e-05,0.09195017701306644
149,WH Smith Plc,10.2,Low ESG Risk,Retailing,LON,SMWH.L,1610217600.0,1610217600.0,25.102041,1.671,0.2229,-0.461,0.3677419354838709,0.00010070663108550503,0.09201101384428186
150,"Ingersoll Rand, Inc.",10.2,Low ESG Risk,Machinery,NYS,IR,35284676608.0,35284676608.0,43.29208,1.423,0.085319996,0.023,0.3677419354838709,0.002211069286697032,0.0935937858359905
151,ITV Plc,10.2,Low ESG Risk,Media,LON,ITV.L,3089279232.0,3089279232.0,7.1818185,1.436,0.23158,5.6,0.3677419354838709,0.00019339873440271356,0.09208053292176976
152,"Lithia Motors, Inc.",10.2,Low ESG Risk,Retailing,NYS,LAD,7385560576.0,7385560576.0,8.921189,1.641,0.14092,-0.27,0.3677419354838709,0.000462644684403696,0.0922824673842705
153,"Heidrick & Struggles International, Inc.",10.3,Low ESG Risk,Commercial Services,NAS,HSII,732645440.0,732645440.0,19.491892,0.847,0.08708,,0.37419354838709684,4.570959271798833e-05,0.0935826692913127
154,"Cousins Properties, Inc.",10.3,Low ESG Risk,Real Estate,NYS,CUZ,4319964160.0,4319964160.0,72.794876,1.292,0.01317,-0.654,0.37419354838709684,0.0002705251854099339,0.09375128098583166
155,Linde Plc,10.3,Low ESG Risk,Chemicals,NAS,LIN,221122084864.0,221122084864.0,35.322655,0.945,0.16193001,0.078,0.37419354838709684,0.013857413072232679,0.10394144690094873
156,Primary Health Properties Plc,10.3,Low ESG Risk,Real Estate,LON,PHP.L,1330955264.0,1330955264.0,,0.407,-0.00601,-0.892,0.37419354838709684,8.32053906090588e-05,0.093610791139731
157,"NL Industries, Inc.",10.3,Low ESG Risk,Commercial Services,NYS,NL,310671392.0,310671392.0,14.133334,0.507,0.06347,,0.37419354838709684,1.9264675746200706e-05,0.09356283560358386
158,Ball Corp.,10.3,Low ESG Risk,Containers & Packaging,NYS,BALL,19516192768.0,19516192768.0,29.356165,0.878,0.12785,-0.073,0.37419354838709684,0.0012228657516782744,0.09446553641053292
159,"UT Group Co., Ltd.",10.4,Low ESG Risk,Commercial Services,TKS,2146.T,106484776960.0,106484776960.0,12.139619,1.686,0.28621998,1.522,0.38064516129032266,0.006673146400481024,0.10016615012294143
160,Danaher Corp.,10.4,Low ESG Risk,Pharmaceuticals,NYS,DHR,197229150208.0,197229150208.0,50.29282,0.861,0.07982,-0.181,0.38064516129032266,0.01236005399011617,0.1044313308151678
161,Kimco Realty Corp.,10.4,Low ESG Risk,Real Estate,NYS,KIM,15700069376.0,15700069376.0,43.12963,1.492,0.03642,0.034,0.38064516129032266,0.0009837110768023054,0.0958990736301824
162,"Uchida Yoko Co., Ltd.",10.4,Low ESG Risk,Commercial Services,TKS,8057.T,65950912512.0,65950912512.0,9.176448,0.85,0.12085,-0.391,0.38064516129032266,0.0041329080020450736,0.09826097132411447
163,Yokogawa Electric Corp.,10.4,Low ESG Risk,Technology Hardware,TKS,6841.T,951096311808.0,951096311808.0,20.080765,0.822,,-0.583,0.38064516129032266,0.059604557747534946,0.13986470863323186
164,Macerich Co.,10.5,Low ESG Risk,Real Estate,NYS,MAC,3474503168.0,3474503168.0,,2.477,-0.02647,,0.3870967741935484,0.0002175405389789638,0.09693734895262132
165,Ecora Resources Plc,10.5,Low ESG Risk,Diversified Metals,LON,ECOR.L,154876544.0,154876544.0,10.383333,0.621,0.0017200001,25.65,0.3870967741935484,9.501085213751006e-06,0.0967813193622974
166,"Smith & Wesson Brands, Inc.",10.5,Low ESG Risk,Consumer Durables,NAS,SWBI,548992128.0,548992128.0,16.54054,0.941,0.0904,,0.3870967741935484,3.420012522714916e-05,0.09679984364230745
167,TOYO Corp.,10.5,Low ESG Risk,Technology Hardware,TKS,8151.T,34906931200.0,34906931200.0,12.403645,,0.100530006,,0.3870967741935484,0.002187396157985965,0.09841474066687657
168,"Cannae Holdings, Inc.",10.5,Low ESG Risk,Diversified Financials,NYS,CNNE,1185683968.0,1185683968.0,,0.88,-0.21212,,0.3870967741935484,7.410130617706078e-05,0.09682976952801989
169,"Prologis, Inc.",10.6,Low ESG Risk,Real Estate,NYS,PLD,120599904256.0,120599904256.0,42.986797,1.083,0.052020002,-0.293,0.3935483870967742,0.007557734851259241,0.10405539791263799
170,"Rexford Industrial Realty, Inc.",10.7,Low ESG Risk,Real Estate,NYS,REXR,11249911808.0,11249911808.0,41.20661,0.943,0.03499,0.427,0.4,0.0007048217755409814,0.10052861633165575
171,IPG Photonics Corp.,10.7,Low ESG Risk,Technology Hardware,NAS,IPGP,2765015808.0,2765015808.0,20.633663,0.996,0.06048,-0.657,0.4,0.00017307729670930458,0.10012980797253199
172,"Robert Half, Inc.",10.7,Low ESG Risk,Commercial Services,NYS,RHI,6425458176.0,6425458176.0,20.51495,1.226,0.20267999,-0.34,0.4,0.00040247551434986837,0.10030185663576241
173,Azbil Corp.,10.7,Low ESG Risk,Technology Hardware,TKS,6845.T,621390331904.0,621390331904.0,19.841639,,0.14879,0.331,0.4,0.0389420376115498,0.12920652820866235
174,"KOSAIDO Holdings Co., Ltd.",10.7,Low ESG Risk,Commercial Services,TKS,7868.T,70604595200.0,70604595200.0,14.843987,0.079,0.111379996,-0.054,0.4,0.004424552127745443,0.1033184140958091
175,COPT Defense Properties,10.7,Low ESG Risk,Real Estate,NYS,CDP,3352481280.0,3352481280.0,,1.014,-0.06939,0.161,0.4,0.0002098934841133983,0.10015742011308505
176,"Advance Auto Parts, Inc.",10.7,Low ESG Risk,Retailing,NYS,AAP,2310588928.0,2310588928.0,,1.193,-0.01119,-0.534,0.4,0.00014459857587728673,0.10010844893190797
177,Headlam Group Plc,10.7,Low ESG Risk,Retailing,LON,HEAD.L,121990024.0,121990024.0,15.099999,1.42,0.034590002,-0.743,0.4,7.4401023286352045e-06,0.10000558007674648
178,Acushnet Holdings Corp.,10.7,Low ESG Risk,Consumer Durables,NYS,GOLF,4029010432.0,4029010432.0,22.02027,0.854,0.188,0.018,0.4,0.0002522912508443843,0.10018921843813329
179,Hays plc,10.8,Low ESG Risk,Commercial Services,LON,HAS.L,1429319296.0,1429319296.0,,1.13,-0.00798,,0.40645161290322585,8.936981866234578e-05,0.10167993058980322
180,LSL Property Services Plc,10.8,Low ESG Risk,Real Estate,LON,LSL.L,353161376.0,353161376.0,42.500004,1.086,0.07954,,0.40645161290322585,2.1927503245517878e-05,0.1016293488532406
181,"Yamaha Motor Co., Ltd.",10.8,Low ESG Risk,Automobiles,TKS,7272.T,1203381600256.0,1203381600256.0,6.9783435,1.152,0.15376,-0.026,0.40645161290322585,0.07541515922369695,0.15817427264357917
182,Reach Plc,10.9,Low ESG Risk,Media,LON,RCH.L,318041984.0,318041984.0,7.692308,1.007,0.06414,4.252,0.41290322580645167,1.97265873125559e-05,0.10324060139209733
183,"Adtalem Global Education, Inc.",10.9,Low ESG Risk,Consumer Services,NYS,ATGE,2640547328.0,2640547328.0,20.485378,0.954,0.097449996,1.575,0.41290322580645167,0.0001652769150630745,0.10334976413791022
184,Shimadzu Corp.,10.9,Low ESG Risk,Technology Hardware,TKS,7701.T,1371341455360.0,1371341455360.0,24.330683,0.811,0.11965,-0.1,0.41290322580645167,0.08594112508313946,0.16768165026396753
185,SAP SE,10.9,Low ESG Risk,Software & Services,ETR,SAP.DE,224644562944.0,224644562944.0,89.1574,0.921,0.061,-0.725,0.41290322580645167,0.014078165132227947,0.11378443030078388
186,Globalworth Real Estate Investments Ltd.,10.9,Low ESG Risk,Real Estate,LON,GWI.L,694557504.0,694557504.0,,,,,0.41290322580645167,4.3322639515722296e-05,0.10325829843124971
187,Pool Corp.,10.9,Low ESG Risk,Retailing,NAS,POOL,13255598080.0,13255598080.0,29.09152,1.001,0.31962,-0.156,0.41290322580645167,0.0008305171996692782,0.10384869435136487
188,"AutoZone, Inc.",11.0,Low ESG Risk,Retailing,NYS,AZO,53306875904.0,53306875904.0,21.607119,0.709,,0.075,0.4193548387096775,0.0033405121192375997,0.10734409376684757
189,Zurn Elkay Water Solutions Corp.,11.0,Low ESG Risk,Building Products,NYS,ZWS,5469696000.0,5469696000.0,43.835617,0.956,0.08043,0.33,0.4193548387096775,0.00034257834411181837,0.10509564343550323
190,"Garrett Motion, Inc.",11.0,Low ESG Risk,Auto Components,NAS,GTX,1694204288.0,1694204288.0,3.672986,1.158,,,0.4193548387096775,0.00010597003768935246,0.10491818720568638
191,LKQ Corp.,11.0,Low ESG Risk,Retailing,NAS,LKQ,10524975104.0,10524975104.0,14.538181,1.283,0.12129,-0.336,0.4193548387096775,0.0006593903300813749,0.1053332524249804
192,"Open Up Group, Inc.",11.0,Low ESG Risk,Commercial Services,TKS,2154.T,176061218816.0,176061218816.0,16.863462,1.431,0.15147,1.069,0.4193548387096775,0.011033469592855,0.11311381187206063
193,Midwich Group Plc,11.0,Low ESG Risk,Technology Hardware,LON,MIDW.L,314097856.0,314097856.0,13.954545,0.66,0.13248,-0.462,0.4193548387096775,1.9479410648539578e-05,0.10485331923540578
194,"HP, Inc.",11.0,Low ESG Risk,Technology Hardware,NYS,HPQ,32929286144.0,32929286144.0,11.992983,1.083,,-0.145,0.4193548387096775,0.002063458063798745,0.10638630322526843
195,"The AZEK Co., Inc.",11.1,Low ESG Risk,Consumer Durables,NYS,AZEK,5920154112.0,5920154112.0,35.964912,1.875,0.11604,0.478,0.4258064516129032,0.00037080834410250076,0.10672971916130268
196,Adtran Networks SE,11.1,Low ESG Risk,Technology Hardware,ETR,ADV.DE,1007775168.0,1007775168.0,,0.457,-0.06216,,0.4258064516129032,6.295184457663939e-05,0.10649882678665828
197,"Veris Residential, Inc.",11.1,Low ESG Risk,Real Estate,NYS,VRE,1745794688.0,1745794688.0,,1.241,-0.08833,,0.4258064516129032,0.00010920318401910332,0.10653351529124012
198,"Insight Enterprises, Inc.",11.1,Low ESG Risk,Technology Hardware,NAS,NSIT,6559602176.0,6559602176.0,25.037313,1.457,0.17874001,0.046,0.4258064516129032,0.0004108822563262457,0.10675977459547048
199,"CarMax, Inc.",11.1,Low ESG Risk,Retailing,NYS,KMX,12584649728.0,12584649728.0,31.619608,1.688,0.06728,-0.326,0.4258064516129032,0.0007884691790739506,0.10704296478753127
200,Oxford Instruments Plc,11.2,Low ESG Risk,Technology Hardware,LON,OXIG.L,1265211008.0,1265211008.0,25.348835,0.961,0.14288001,-0.255,0.432258064516129,7.908522871869546e-05,0.10812383005057127
201,"Cadence Design Systems, Inc.",11.2,Low ESG Risk,Software & Services,NAS,CDNS,69224431616.0,69224431616.0,65.49482,1.02,0.29442,0.037,0.432258064516129,0.0043380579190154195,0.11131805956829383
202,"Cardinal Health, Inc.",11.2,Low ESG Risk,Healthcare,NYS,CAH,27505715200.0,27505715200.0,32.695652,0.616,,48.135,0.432258064516129,0.0017235653998198463,0.10935719017889714
203,Vontier Corp.,11.2,Low ESG Risk,Technology Hardware,NYS,VNT,4962973184.0,4962973184.0,12.419231,1.287,0.46787,-0.274,0.432258064516129,0.0003108222613376701,0.1082976328250355
204,"Ventas, Inc.",11.2,Low ESG Risk,Real Estate,NYS,VTR,26507960320.0,26507960320.0,,1.388,-0.014359999,-0.816,0.432258064516129,0.0016610365663883744,0.10931029355382353
205,"Quad/Graphics, Inc.",11.3,Low ESG Risk,Commercial Services,NYS,QUAD,223249520.0,223249520.0,,1.615,-0.47787,,0.43870967741935485,1.3785987761677431e-05,0.10968775884565997
206,"Cencora, Inc.",11.3,Low ESG Risk,Healthcare,NYS,COR,46361772032.0,46361772032.0,25.681868,0.441,1.87717,0.03,0.43870967741935485,0.0029052656956104275,0.11185636862654653
207,Regency Centers Corp.,11.3,Low ESG Risk,Real Estate,NAS,REG,13592446976.0,13592446976.0,35.788464,1.218,0.06131,0.064,0.43870967741935485,0.0008516273630287992,0.11031613987711031
208,"Mitsubishi Pencil Co., Ltd.",11.3,Low ESG Risk,Commercial Services,TKS,7976.T,131563134976.0,131563134976.0,10.329072,0.243,0.105399996,1.205,0.43870967741935485,0.008244795412227557,0.11586101591400938
209,abrdn Property Income Trust Ltd.,11.3,Low ESG Risk,Real Estate,LON,API.L,215773984.0,215773984.0,,,,,0.43870967741935485,1.3317499403740289e-05,0.10968740747939151
210,STAAR Surgical Co.,11.3,Low ESG Risk,Healthcare,NAS,STAA,1478105344.0,1478105344.0,91.0606,0.592,0.04356,0.25,0.43870967741935485,9.242721755892826e-05,0.1097467397680079
211,"Johnson Outdoors, Inc.",11.3,Low ESG Risk,Consumer Durables,NAS,JOUT,360963104.0,360963104.0,,0.693,-0.016239999,-0.89,0.43870967741935485,2.2416433904107743e-05,0.10969423168026679
212,Pennon Group Plc,11.3,Low ESG Risk,Utilities,LON,PNN.L,1822074752.0,1822074752.0,,0.286,-0.0074299998,,0.43870967741935485,0.00011398362008772772,0.1097629070699045
213,Siemens Energy AG,11.3,Low ESG Risk,Electrical Equipment,ETR,ENR.DE,20322064384.0,20322064384.0,38.969696,2.008,0.07389,,0.43870967741935485,0.0012733693503617657,0.11063244636761004
214,"Williams-Sonoma, Inc.",11.3,Low ESG Risk,Retailing,NYS,WSM,16718440448.0,16718440448.0,15.905049,1.728,0.55959,0.115,0.43870967741935485,0.0010475319173804216,0.11046306829287403
215,Wickes Group Plc,11.3,Low ESG Risk,Consumer Durables,LON,WIX.L,390640160.0,390640160.0,13.766666,0.778,0.18187,1.785,0.43870967741935485,2.427628117577477e-05,0.10969562656572054
216,"Agilent Technologies, Inc.",11.4,Low ESG Risk,Pharmaceuticals,NYS,A,39677120512.0,39677120512.0,28.649376,1.054,0.24658,1.569,0.44516129032258067,0.0024863416995268245,0.11315507885529029
217,Equity Residential,11.4,Low ESG Risk,Real Estate,NYS,EQR,29349079040.0,29349079040.0,30.65306,0.91,0.085939996,0.276,0.44516129032258067,0.0018390881527679036,0.11266963869522109
218,"Principal Financial Group, Inc.",11.4,Low ESG Risk,Insurance,NAS,PFG,18343768064.0,18343768064.0,15.058934,1.192,0.118190005,-0.057,0.44516129032258067,0.001149390441763119,0.1121523654119675
219,Japan Real Estate Investment Corp.,11.4,Low ESG Risk,Real Estate,TKS,8952.T,840910241792.0,840910241792.0,23.508913,0.416,0.06751,,0.44516129032258067,0.052699248080195646,0.1508147586407919
220,Playtech Plc,11.5,Low ESG Risk,Consumer Services,LON,PTEC.L,1965269760.0,1965269760.0,23.035713,1.319,0.059910003,,0.4516129032258065,0.00012295758451820015,0.11299544399484028
221,"S&P Global, Inc.",11.5,Low ESG Risk,Diversified Financials,NYS,SPGI,161454800896.0,161454800896.0,49.033268,1.177,0.09255,1.019,0.4516129032258065,0.010118092187584733,0.12049179494714017
222,Foxtons Group Plc,11.5,Low ESG Risk,Real Estate,LON,FOXT.L,191210048.0,191210048.0,31.5,1.695,0.05692,0.462,0.4516129032258065,1.1778088980044505e-05,0.11291205937318666
223,Hewlett Packard Enterprise Co.,11.5,Low ESG Risk,Technology Hardware,NYS,HPE,22856591360.0,22856591360.0,12.48227,1.203,0.086660005,0.086,0.4516129032258065,0.0014322069749994686,0.11397738103770122
224,Daiwa Office Investment Corp.,11.5,Low ESG Risk,Real Estate,TKS,8976.T,293172150272.0,293172150272.0,23.61689,0.439,0.05011,,0.4516129032258065,0.01837275710003988,0.12668279363148152
225,"JAC Recruitment Co., Ltd.",11.5,Low ESG Risk,Commercial Services,TKS,2124.T,126505861120.0,126505861120.0,21.614227,1.27,0.37445,-0.109,0.4516129032258065,0.007927858416079604,0.11884911961851133
226,Altech Corp.,11.5,Low ESG Risk,Commercial Services,TKS,4641.T,53649371136.0,53649371136.0,15.395585,0.549,0.20681,0.32,0.4516129032258065,0.003361976135843363,0.11542470790833415
227,"La-Z-Boy, Inc.",11.6,Low ESG Risk,Consumer Durables,NYS,LZB,1604073088.0,1604073088.0,13.647687,1.289,0.12512,-0.032,0.4580645161290322,0.00010032155738146493,0.11459137020029415
228,CEWE Stiftung & Co. KGaA,11.6,Low ESG Risk,Commercial Services,ETR,CWC.DE,696907008.0,696907008.0,11.245791,1.049,0.17576,,0.4580645161290322,4.346988183666447e-05,0.11454873144363555
229,Amadeus FiRe AG,11.6,Low ESG Risk,Commercial Services,ETR,AAD.DE,489437600.0,489437600.0,13.387815,1.664,0.26590002,,0.4580645161290322,3.0467870706477785e-05,0.11453897993528792
230,Seagate Technology Holdings Plc,11.6,Low ESG Risk,Technology Hardware,NAS,STX,21331056640.0,21331056640.0,64.13924,1.058,,,0.4580645161290322,0.0013366024249111673,0.11551858085094142
231,"Essex Property Trust, Inc.",11.6,Low ESG Risk,Real Estate,NYS,ESS,19946332160.0,19946332160.0,37.1349,0.895,0.095369995,-0.066,0.4580645161290322,0.0012498223869539472,0.11545349582247351
232,"Applied Materials, Inc.",11.6,Low ESG Risk,Semiconductors,NAS,AMAT,146372919296.0,146372919296.0,19.94944,1.541,0.4391,0.108,0.4580645161290322,0.009172917695028423,0.12139581730352937
233,American Homes 4 Rent,11.6,Low ESG Risk,Real Estate,NYS,AMH,16376559616.0,16376559616.0,40.402058,0.765,0.05447,-0.074,0.4580645161290322,0.001026106404936382,0.11528570883596034
234,Auto1 Group SE,11.6,Low ESG Risk,Retailing,ETR,AG1.DE,1941849472.0,1941849472.0,,2.006,-0.124180004,,0.4580645161290322,0.00012148984598178818,0.1146072464167444
235,Lear Corp.,11.6,Low ESG Risk,Auto Components,NYS,LEA,6197800448.0,6197800448.0,11.782887,1.455,0.12321,0.063,0.4580645161290322,0.00038820831061191284,0.11480728526521698
236,"Citizen Watch Co., Ltd.",11.6,Low ESG Risk,Technology Hardware,TKS,7762.T,223827787776.0,223827787776.0,8.872763,0.216,0.100209996,0.393,0.4580645161290322,0.014026978213021063,0.12503636269202384
237,"Anika Therapeutics, Inc.",11.7,Low ESG Risk,Healthcare,NAS,ANIK,359115904.0,359115904.0,,0.836,-0.30629998,,0.46451612903225803,2.230067074079992e-05,0.11614575776112011
238,Park Aerospace Corp.,11.7,Low ESG Risk,Technology Hardware,NYS,PKE,267344880.0,267344880.0,39.999996,0.406,0.05847,-0.455,0.46451612903225803,1.6549423426898924e-05,0.11614144432563468
239,"Highwoods Properties, Inc.",11.7,Low ESG Risk,Real Estate,NYS,HIW,3420050944.0,3420050944.0,22.425533,1.283,0.06171,0.479,0.46451612903225803,0.00021412804347258331,0.11628962829066894
240,"Mid-America Apartment Communities, Inc.",11.7,Low ESG Risk,Real Estate,NYS,MAA,19231191040.0,19231191040.0,36.43182,0.873,0.08469,-0.307,0.46451612903225803,0.0012050048261794248,0.11703278587769908
241,Redfin Corporation,11.7,Low ESG Risk,Real Estate,NAS,RDFN,1270102912.0,1270102912.0,,2.66,-7.44568,,0.46451612903225803,7.939180206302103e-05,0.11618857610961178
242,ProSiebenSat.1 Media SE,11.7,Low ESG Risk,Media,ETR,PSM.DE,1202643456.0,1202643456.0,,1.543,-0.01909,,0.46451612903225803,7.516414938784523e-05,0.1161854053701054
