company_name,ticker_symbol,company_esg_score,company_esg_score_group,industry
Santander Bank Polska SA,WAR:SPL,16.0,Low ESG Risk,Banks
SBAB Bank AB (publ),-,17.0,Low ESG Risk,Banks
"SinoPac Financial Holdings Co., Ltd.",TAI:2890,15.3,Low ESG Risk,Banks
Société Générale SA,PAR:GLE,17.8,Low ESG Risk,Banks
Spandana Sphoorty Financial Ltd.,BOM:542759,18.5,Low ESG Risk,Banks
Spar Nord Bank A/S,CSE:SPNO,15.9,Low ESG Risk,Banks
SpareBank 1 Nord-Norge,OSL:NONG,19.9,Low ESG Risk,Banks
Sparebank 1 Østlandet,OSL:SPOL,10.1,Low ESG Risk,Banks
SpareBank 1 SMN,OSL:MING,19.5,Low ESG Risk,Banks
SpareBank 1 SR-Bank ASA,OSL:SRBNK,15.0,Low ESG Risk,Banks
Sparebanken Møre,OSL:MORG,19.4,Low ESG Risk,Banks
Sparebanken Vest,OSL:SVEG,14.7,Low ESG Risk,Banks
Standard Bank Group Ltd.,JSE:SBK,17.2,Low ESG Risk,Banks
"Sumitomo Mitsui Trust Holdings, Inc.",TKS:8309,19.8,Low ESG Risk,Banks
Svenska Handelsbanken AB,OME:SHB.A,15.5,Low ESG Risk,Banks
Swedbank Hypotek AB,-,10.4,Low ESG Risk,Banks
"Taishin Financial Holdings Co., Ltd.",TAI:2887,18.9,Low ESG Risk,Banks
Taiwan Business Bank,TAI:2834,19.3,Low ESG Risk,Banks
Tasmanian Public Finance Corp.,-,19.5,Low ESG Risk,Banks
Tatra Banka as,BRA:1TAT01D,18.3,Low ESG Risk,Banks
TBC Bank Group Plc,LON:TBCG,12.6,Low ESG Risk,Banks
The African Development Bank,-,17.0,Low ESG Risk,Banks
The Bank of East Asia Ltd.,HKG:23,18.2,Low ESG Risk,Banks
The Bank of Nova Scotia,TSE:BNS,15.5,Low ESG Risk,Banks
The Export-Import Bank of China,-,19.8,Low ESG Risk,Banks
The Export-Import Bank of Korea,-,12.4,Low ESG Risk,Banks
The Fédération des caisses Desjardins du Québec,-,12.5,Low ESG Risk,Banks
The Islamic Development Bank,-,13.1,Low ESG Risk,Banks
The Shanghai Commercial & Savings Bank Ltd.,TAI:5876,14.4,Low ESG Risk,Banks
TMBThanachart Bank Public Co. Ltd.,BKK:TTB,19.8,Low ESG Risk,Banks
Truist Financial Corp.,NYS:TFC,17.3,Low ESG Risk,Banks
Türkiye Is Bankasi AS,IST:ISCTR.E,18.1,Low ESG Risk,Banks
Türkiye Kalkinma ve Yatirim Bankasi AS,IST:KLNMA.E,12.4,Low ESG Risk,Banks
Türkiye Vakiflar Bankasi TAO,IST:VAKBN.E,18.6,Low ESG Risk,Banks
UK Municipal Bonds Agency Plc,-,17.1,Low ESG Risk,Banks
UniCredit SpA,MIL:UCG,12.9,Low ESG Risk,Banks
United Overseas Bank Ltd. (Singapore),SES:U11,14.5,Low ESG Risk,Banks
Virgin Money UK Plc,LON:VMUK,17.9,Low ESG Risk,Banks
Volksbank Wien AG,-,10.3,Low ESG Risk,Banks
Yapi ve Kredi Bankasi AS,IST:YKBNK.E,14.8,Low ESG Risk,Banks
Yorkshire Building Society,-,12.8,Low ESG Risk,Banks
BOAL Holding Coöperatief UA,-,6.6,Negligible ESG Risk,Building Products
Allegion Plc,NYS:ALLE,19.8,Low ESG Risk,Building Products
"Armstrong World Industries, Inc.",NYS:AWI,19.7,Low ESG Risk,Building Products
Assa Abloy AB,OME:ASSA.B,17.7,Low ESG Risk,Building Products
Balco Group AB,OME:BALCO,18.4,Low ESG Risk,Building Products
Carrier Global Corp.,NYS:CARR,16.7,Low ESG Risk,Building Products
Compagnie de Saint-Gobain SA,PAR:SGO,18.9,Low ESG Risk,Building Products
dormakaba Holding AG,SWX:DOKA,19.3,Low ESG Risk,Building Products
Enstall Group BV,-,12.5,Low ESG Risk,Building Products
Etex NV,BRU:1153317,17.7,Low ESG Risk,Building Products
Geberit AG,SWX:GEBN,12.7,Low ESG Risk,Building Products
"Interface, Inc.",NAS:TILE,18.9,Low ESG Risk,Building Products
Johnson Controls International Plc,NYS:JCI,16.1,Low ESG Risk,Building Products
Kingspan Group Plc,DUB:KRX,19.8,Low ESG Risk,Building Products
"Lennox International, Inc.",NYS:LII,19.7,Low ESG Risk,Building Products
Lindab International AB,OME:LIAB,18.3,Low ESG Risk,Building Products
LIXIL Corp.,TKS:5938,18.3,Low ESG Risk,Building Products
Owens Corning,NYS:OC,18.3,Low ESG Risk,Building Products
PCF GmbH,-,10.1,Low ESG Risk,Building Products
Sport Group Holding GmbH,-,13.3,Low ESG Risk,Building Products
TOTO Ltd.,TKS:5332,17.1,Low ESG Risk,Building Products
Trane Technologies Plc,NYS:TT,15.1,Low ESG Risk,Building Products
Tyman Plc,LON:TYMN,18.4,Low ESG Risk,Building Products
Uponor Oyj,-,16.2,Low ESG Risk,Building Products
Volution Group Plc,LON:FAN,18.4,Low ESG Risk,Building Products
Wienerberger AG,WBO:WIE,17.6,Low ESG Risk,Building Products
Zurn Elkay Water Solutions Corp.,NYS:ZWS,11.0,Low ESG Risk,Building Products
Air Liquide SA,PAR:AI,13.2,Low ESG Risk,Chemicals
"Air Products & Chemicals, Inc.",NYS:APD,14.8,Low ESG Risk,Chemicals
Akzo Nobel NV,AMS:AKZA,19.1,Low ESG Risk,Chemicals
Alpek SAB de CV,MEX:ALPEKA,19.1,Low ESG Risk,Chemicals
Arkema SA,PAR:AKE,16.1,Low ESG Risk,Chemicals
Borregaard ASA,OSL:BRG,18.4,Low ESG Risk,Chemicals
Chr. Hansen Holding A/S,-,12.8,Low ESG Risk,Chemicals
Clariant AG,SWX:CLN,17.8,Low ESG Risk,Chemicals
Croda International Plc,LON:CRDA,18.5,Low ESG Risk,Chemicals
"Dow, Inc.",NYS:DOW,19.6,Low ESG Risk,Chemicals
"Eastern Polymer Group Public Co., Ltd.",BKK:EPG,18.6,Low ESG Risk,Chemicals
Evonik Industries AG,ETR:EVK,18.7,Low ESG Risk,Chemicals
Far Eastern New Century Corp.,TAI:1402,15.9,Low ESG Risk,Chemicals
Firmenich SA,-,10.2,Low ESG Risk,Chemicals
Formosa Plastics Corp.,TAI:1301,19.7,Low ESG Risk,Chemicals
Givaudan SA,SWX:GIVN,19.0,Low ESG Risk,Chemicals
INEOS Group Holdings SA,-,17.2,Low ESG Risk,Chemicals
Ineos Quattro Holdings Ltd.,-,16.2,Low ESG Risk,Chemicals
Johnson Matthey Plc,LON:JMAT,18.8,Low ESG Risk,Chemicals
Kansai Nerolac Paints Ltd.,BOM:500165,18.0,Low ESG Risk,Chemicals
"Kumho Petrochemical Co., Ltd.",KRX:011780,18.7,Low ESG Risk,Chemicals
Lanxess AG,ETR:LXS,18.8,Low ESG Risk,Chemicals
Lenzing AG,WBO:LNZ,18.8,Low ESG Risk,Chemicals
Linde Plc,NAS:LIN,10.3,Low ESG Risk,Chemicals
Livent Corp.,-,19.7,Low ESG Risk,Chemicals
LyondellBasell Industries NV,NYS:LYB,19.7,Low ESG Risk,Chemicals
Novozymes A/S,-,13.7,Low ESG Risk,Chemicals
OCP SA,-,14.4,Low ESG Risk,Chemicals
Omnia Holdings Ltd.,JSE:OMN,16.8,Low ESG Risk,Chemicals
Orbia Advance Corp. SAB de CV,MEX:ORBIA,17.9,Low ESG Risk,Chemicals
PCBL Ltd.,BOM:506590,17.2,Low ESG Risk,Chemicals
PETRONAS Chemicals Group Bhd.,KLS:5183,19.2,Low ESG Risk,Chemicals
PT Chandra Asri Pacific Tbk,JKT:TPIA,17.3,Low ESG Risk,Chemicals
PTT Global Chemical Plc,BKK:PTTGC,17.6,Low ESG Risk,Chemicals
Sasa Polyester Sanayi AS,IST:SASA.E,14.7,Low ESG Risk,Chemicals
Scientex Bhd.,KLS:4731,18.4,Low ESG Risk,Chemicals
Sika AG,SWX:SIKA,17.9,Low ESG Risk,Chemicals
SOL SpA,MIL:SOL,16.9,Low ESG Risk,Chemicals
Sri Trang Agro-Industry Public Co. Ltd.,BKK:STA,18.3,Low ESG Risk,Chemicals
Supreme Industries Ltd.,BOM:509930,19.6,Low ESG Risk,Chemicals
Symrise AG,ETR:SY1,18.0,Low ESG Risk,Chemicals
"Toray Industries, Inc.",TKS:3402,18.5,Low ESG Risk,Chemicals
Tronox Holdings Plc,NYS:TROX,19.0,Low ESG Risk,Chemicals
UPL Ltd.,BOM:512070,19.2,Low ESG Risk,Chemicals
Vulcan Energy Resources Ltd.,ASX:VUL,16.4,Low ESG Risk,Chemicals
ACCO Brands Corp.,NYS:ACCO,5.7,Negligible ESG Risk,Commercial Services
Adecco Group AG,SWX:ADEN,7.8,Negligible ESG Risk,Commercial Services
ASGN Incorporated,NYS:ASGN,8.0,Negligible ESG Risk,Commercial Services
"BELLSYSTEM24 Holdings, Inc.",TKS:6183,9.0,Negligible ESG Risk,Commercial Services
Brady Corp.,NYS:BRC,6.4,Negligible ESG Risk,Commercial Services
BTS Group AB,OME:BTS.B,9.8,Negligible ESG Risk,Commercial Services
Bureau Veritas SA,PAR:BVI,8.9,Negligible ESG Risk,Commercial Services
Cimpress Plc,NAS:CMPR,7.8,Negligible ESG Risk,Commercial Services
"CompX International, Inc.",ASE:CIX,8.9,Negligible ESG Risk,Commercial Services
Coor Service Management Holding AB,OME:COOR,7.7,Negligible ESG Risk,Commercial Services
"Dai Nippon Printing Co., Ltd.",TKS:7912,6.1,Negligible ESG Risk,Commercial Services
De La Rue Plc,LON:DLAR,7.8,Negligible ESG Risk,Commercial Services
dip Corp.,TKS:2379,7.9,Negligible ESG Risk,Commercial Services
Elanders AB,OME:ELAN.B,6.9,Negligible ESG Risk,Commercial Services
Element Materials Technology Ltd.,-,9.0,Negligible ESG Risk,Commercial Services
"Ennis, Inc.",NYS:EBF,9.4,Negligible ESG Risk,Commercial Services
FILA - Fabbrica Italiana Lapis ed Affini SpA,MIL:FILA,6.8,Negligible ESG Risk,Commercial Services
HNI Corp.,NYS:HNI,5.4,Negligible ESG Risk,Commercial Services
IWG Plc,LON:IWG,8.6,Negligible ESG Risk,Commercial Services
"Kelly Services, Inc.",NAS:KELYA,9.0,Negligible ESG Risk,Commercial Services
"Kforce, Inc.",NYS:KFRC,8.6,Negligible ESG Risk,Commercial Services
"KOKUYO CO., LTD.",TKS:7984,9.1,Negligible ESG Risk,Commercial Services
Korn Ferry,NYS:KFY,8.3,Negligible ESG Risk,Commercial Services
Leadec Holding BV & Co. KG,-,9.0,Negligible ESG Risk,Commercial Services
M Group Services Ltd.,-,8.0,Negligible ESG Risk,Commercial Services
"ManpowerGroup, Inc.",NYS:MAN,8.8,Negligible ESG Risk,Commercial Services
"MillerKnoll, Inc.",NAS:MLKN,9.4,Negligible ESG Risk,Commercial Services
MITIE Group Plc,LON:MTO,8.3,Negligible ESG Risk,Commercial Services
"Nichiban Co., Ltd.",TKS:4218,9.2,Negligible ESG Risk,Commercial Services
Okamura Corp.,TKS:7994,8.9,Negligible ESG Risk,Commercial Services
Openjobmetis SpA,-,8.6,Negligible ESG Risk,Commercial Services
PageGroup Plc,LON:PAGE,8.0,Negligible ESG Risk,Commercial Services
Pilot Corp.,TKS:7846,9.7,Negligible ESG Risk,Commercial Services
"Pitney Bowes, Inc.",NYS:PBI,7.9,Negligible ESG Risk,Commercial Services
"Pronexus, Inc. (Japan)",TKS:7893,8.7,Negligible ESG Risk,Commercial Services
"Raksul, Inc.",TKS:4384,9.1,Negligible ESG Risk,Commercial Services
Randstad NV,AMS:RAND,8.4,Negligible ESG Risk,Commercial Services
"Recruit Holdings Co., Ltd.",TKS:6098,9.4,Negligible ESG Risk,Commercial Services
Sato Holdings Corp.,TKS:6287,9.2,Negligible ESG Risk,Commercial Services
Smartgroup Corp. Ltd.,ASX:SIQ,8.6,Negligible ESG Risk,Commercial Services
SPIE SA,PAR:SPIE,8.6,Negligible ESG Risk,Commercial Services
"Steelcase, Inc.",NYS:SCS,5.3,Negligible ESG Risk,Commercial Services
SThree Plc,LON:STEM,9.2,Negligible ESG Risk,Commercial Services
Techem Verwaltungsgesellschaft 671 mbH,-,8.8,Negligible ESG Risk,Commercial Services
"TechnoPro Holdings, Inc.",TKS:6028,9.6,Negligible ESG Risk,Commercial Services
"TOPPAN Holdings, Inc.",TKS:7911,7.8,Negligible ESG Risk,Commercial Services
"TriNet Group, Inc.",NYS:TNET,9.4,Negligible ESG Risk,Commercial Services
"ABM Industries, Inc.",NYS:ABM,14.3,Low ESG Risk,Commercial Services
Acacia Research Corp.,NAS:ACTG,19.7,Low ESG Risk,Commercial Services
ALS Ltd.,ASX:ALQ,19.5,Low ESG Risk,Commercial Services
Altech Corp.,TKS:4641,11.5,Low ESG Risk,Commercial Services
Amadeus FiRe AG,ETR:AAD,11.6,Low ESG Risk,Commercial Services
Ambipar Participações e Empreendimentos SA,BSP:AMBP3,18.2,Low ESG Risk,Commercial Services
APM Human Services International Ltd.,ASX:APM,12.3,Low ESG Risk,Commercial Services
Applus Services SA,MCE:APPS,11.6,Low ESG Risk,Commercial Services
"Barrett Business Services, Inc.",NAS:BBSI,11.9,Low ESG Risk,Commercial Services
Befesa SA,ETR:BFSA,13.1,Low ESG Risk,Commercial Services
Benefit One Inc.,-,14.8,Low ESG Risk,Commercial Services
Benefit Systems SA,WAR:BFT,12.3,Low ESG Risk,Commercial Services
Bilfinger SE,ETR:GBF,14.7,Low ESG Risk,Commercial Services
Biotrend Çevre ve Enerji Yatirimlari AS,IST:BIOEN.E,16.0,Low ESG Risk,Commercial Services
Bong AB,OME:BONG,11.2,Low ESG Risk,Commercial Services
"Booz Allen Hamilton, Inc.",-,16.7,Low ESG Risk,Commercial Services
"Boyd Group Services, Inc.",TSE:BYD,18.6,Low ESG Risk,Commercial Services
Brambles Ltd.,ASX:BXB,11.4,Low ESG Risk,Commercial Services
Bravida Holding AB,OME:BRAV,12.8,Low ESG Risk,Commercial Services
Brunel International NV,AMS:BRNL,11.0,Low ESG Risk,Commercial Services
"C&D Property Management Group Co., Ltd.",HKG:2156,18.0,Low ESG Risk,Commercial Services
"Cargurus, Inc.",NAS:CARG,19.0,Low ESG Risk,Commercial Services
Caverion Oyj,-,13.4,Low ESG Risk,Commercial Services
"Centre Testing International Group Co., Ltd.",SHE:300012,19.9,Low ESG Risk,Commercial Services
CEWE Stiftung & Co. KGaA,ETR:CWC,11.6,Low ESG Risk,Commercial Services
Cintas Corp.,NAS:CTAS,17.0,Low ESG Risk,Commercial Services
"Cleanaway Co., Ltd.",TAI:8422,17.2,Low ESG Risk,Commercial Services
Concentrix Corp.,NAS:CNXC,14.3,Low ESG Risk,Commercial Services
"Copart, Inc.",NAS:CPRT,15.7,Low ESG Risk,Commercial Services
"CRA International, Inc.",NAS:CRAI,19.1,Low ESG Risk,Commercial Services
Danel (Adir Yeoshua) Ltd.,TAE:DANE,17.4,Low ESG Risk,Commercial Services
Deluxe Corp.,NYS:DLX,10.0,Low ESG Risk,Commercial Services
DKSH Holding AG,SWX:DKSH,11.0,Low ESG Risk,Commercial Services
"Duskin Co., Ltd.",TKS:4665,16.9,Low ESG Risk,Commercial Services
ECOVE Environment Corp.,ROCO:6803,10.6,Low ESG Risk,Commercial Services
EdiliziAcrobatica SpA,MIL:EDAC,11.6,Low ESG Risk,Commercial Services
Element Fleet Management Corp.,TSE:EFN,15.4,Low ESG Risk,Commercial Services
Elis SA,PAR:ELIS,15.6,Low ESG Risk,Commercial Services
"en Japan, Inc.",TKS:4849,14.6,Low ESG Risk,Commercial Services
Enviri Corp.,NYS:NVRI,19.4,Low ESG Risk,Commercial Services
Eolus Vind AB,OME:EOLU.B,19.8,Low ESG Risk,Commercial Services
Experian Plc,LON:EXPN,10.1,Low ESG Risk,Commercial Services
FCC Medio Ambiente SA,-,15.5,Low ESG Risk,Commercial Services
Fiera Milano SpA,MIL:FM,12.3,Low ESG Risk,Commercial Services
Firstsource Solutions Ltd.,BOM:532809,14.9,Low ESG Risk,Commercial Services
"FTI Consulting, Inc.",NYS:FCN,18.8,Low ESG Risk,Commercial Services
"Fullcast Holdings Co., Ltd.",TKS:4848,11.7,Low ESG Risk,Commercial Services
"Funai Soken Holdings, Inc.",TKS:9757,19.1,Low ESG Risk,Commercial Services
"Gartner, Inc.",NYS:IT,19.2,Low ESG Risk,Commercial Services
"GFL Environmental, Inc.",TSE:GFL,19.7,Low ESG Risk,Commercial Services
GL Events SA,PAR:GLO,19.7,Low ESG Risk,Commercial Services
GPS Participações e Empreendimentos SA,BSP:GGPS3,18.5,Low ESG Risk,Commercial Services
Greentown Service Group Co. Ltd.,HKG:2869,17.2,Low ESG Risk,Commercial Services
Grupa Pracuj SA,WAR:GPP,10.9,Low ESG Risk,Commercial Services
"Guangdong DFP New Material Group Co., Ltd.",SHG:601515,13.2,Low ESG Risk,Commercial Services
Hays plc,LON:HAS,10.8,Low ESG Risk,Commercial Services
"Healthcare Services Group, Inc.",NAS:HCSG,17.4,Low ESG Risk,Commercial Services
"Heidrick & Struggles International, Inc.",NAS:HSII,10.3,Low ESG Risk,Commercial Services
"HireQuest, Inc.",NAS:HQI,13.6,Low ESG Risk,Commercial Services
"HITO-Communications Holdings, Inc.",TKS:4433,17.1,Low ESG Risk,Commercial Services
Hongbo Co. Ltd.,SHE:002229,12.7,Low ESG Risk,Commercial Services
"Huron Consulting Group, Inc.",NAS:HURN,17.9,Low ESG Risk,Commercial Services
"ICF International, Inc.",NAS:ICFI,17.9,Low ESG Risk,Commercial Services
IFCO Management GmbH,-,10.6,Low ESG Risk,Commercial Services
"INABA SEISAKUSHO Co., Ltd.",TKS:3421,13.3,Low ESG Risk,Commercial Services
Indigo Group SA,-,12.8,Low ESG Risk,Commercial Services
"insource Co., Ltd.",TKS:6200,13.3,Low ESG Risk,Commercial Services
"Insperity, Inc.",NYS:NSP,12.4,Low ESG Risk,Commercial Services
Intertek Group Plc,LON:ITRK,15.9,Low ESG Risk,Commercial Services
Ipsos SA,PAR:IPS,19.8,Low ESG Risk,Commercial Services
ISS A/S,CSE:ISS,11.7,Low ESG Risk,Commercial Services
ITAB Shop Concept AB,OME:ITAB,11.6,Low ESG Risk,Commercial Services
"JAC Recruitment Co., Ltd.",TKS:2124,11.5,Low ESG Risk,Commercial Services
"Jacobs Engineering Group, Inc.",-,10.9,Low ESG Risk,Commercial Services
Johnson Service Group Plc,LON:JSG,16.7,Low ESG Risk,Commercial Services
Karnov Group AB,OME:KAR,18.2,Low ESG Risk,Commercial Services
"KEPCO Plant Service & Engineering Co., Ltd.",KRX:051600,16.2,Low ESG Risk,Commercial Services
Kin + Carta Plc,-,19.4,Low ESG Risk,Commercial Services
"KOSAIDO Holdings Co., Ltd.",TKS:7868,10.7,Low ESG Risk,Commercial Services
"Kyodo Printing Co., Ltd.",TKS:7914,10.1,Low ESG Risk,Commercial Services
Lammhults Design Group AB,OME:LAMM.B,10.1,Low ESG Risk,Commercial Services
Lassila & Tikanoja Oyj,HEL:LAT1V,11.9,Low ESG Risk,Commercial Services
"Link & Motivation, Inc.",TKS:2170,17.9,Low ESG Risk,Commercial Services
Loomis AB,OME:LOOMIS,18.2,Low ESG Risk,Commercial Services
Maharah Human Resources Co.,SAU:1831,13.6,Low ESG Risk,Commercial Services
Majorel Group Luxembourg SA,-,18.7,Low ESG Risk,Commercial Services
Marlowe Plc,LON:MRL,14.0,Low ESG Risk,Commercial Services
Matthews International Corp.,NAS:MATW,20.0,Low ESG Risk,Commercial Services
"MAXIMUS, Inc.",NYS:MMS,15.4,Low ESG Risk,Commercial Services
McMillan Shakespeare Ltd.,ASX:MMS,13.6,Low ESG Risk,Commercial Services
Mears Group Plc,LON:MER,16.2,Low ESG Risk,Commercial Services
"Medlive Technology Co., Ltd.",HKG:2192,18.5,Low ESG Risk,Commercial Services
"Mitsubishi Pencil Co., Ltd.",TKS:7976,11.3,Low ESG Risk,Commercial Services
"Montrose Environmental Group, Inc.",NYS:MEG,17.4,Low ESG Risk,Commercial Services
"MSA Safety, Inc.",NYS:MSA,18.5,Low ESG Risk,Commercial Services
NGS Group AB,OME:NGS,14.3,Low ESG Risk,Commercial Services
NISSO HOLDINGS Co. Ltd.,TKS:9332,14.6,Low ESG Risk,Commercial Services
"NL Industries, Inc.",NYS:NL,10.3,Low ESG Risk,Commercial Services
"Northwell Healthcare, Inc.",-,19.7,Low ESG Risk,Commercial Services
"Open Up Group, Inc.",TKS:2154,11.0,Low ESG Risk,Commercial Services
"OPENLANE, Inc.",NYS:KAR,18.0,Low ESG Risk,Commercial Services
Origin Enterprises Plc,DUB:OIZ,13.5,Low ESG Risk,Commercial Services
"OUTSOURCING, Inc.",-,12.7,Low ESG Risk,Commercial Services
OX2 AB,OME:OX2,17.5,Low ESG Risk,Commercial Services
"Pasona Group, Inc.",TKS:2168,17.8,Low ESG Risk,Commercial Services
"PERSOL Holdings Co., Ltd.",TKS:2181,13.0,Low ESG Risk,Commercial Services
PION Group AB,OME:PION.B,15.7,Low ESG Risk,Commercial Services
"Progyny, Inc.",NAS:PGNY,18.4,Low ESG Risk,Commercial Services
Prosegur Cash SA,MCE:CASH,18.0,Low ESG Risk,Commercial Services
Prosegur Compañia de Seguridad SA,MCE:PSG,15.8,Low ESG Risk,Commercial Services
"Quad/Graphics, Inc.",NYS:QUAD,11.3,Low ESG Risk,Commercial Services
Quess Corp. Ltd.,BOM:539978,11.7,Low ESG Risk,Commercial Services
"Radius Recycling, Inc.",NAS:RDUS,14.8,Low ESG Risk,Commercial Services
"RB Global, Inc.",TSE:RBA,18.4,Low ESG Risk,Commercial Services
Realord Group Holdings Ltd.,HKG:1196,11.6,Low ESG Risk,Commercial Services
Renewi Plc,LON:RWI,13.6,Low ESG Risk,Commercial Services
Rentokil Initial Plc,LON:RTO,13.4,Low ESG Risk,Commercial Services
"Republic Services, Inc.",NYS:RSG,18.5,Low ESG Risk,Commercial Services
"Resources Connection, Inc.",NAS:RGP,16.3,Low ESG Risk,Commercial Services
RITES Ltd.,BOM:541556,19.2,Low ESG Risk,Commercial Services
"Robert Half, Inc.",NYS:RHI,10.7,Low ESG Risk,Commercial Services
Robert Walters Plc,LON:RWA,12.8,Low ESG Risk,Commercial Services
"Rollins, Inc.",NYS:ROL,18.6,Low ESG Risk,Commercial Services
RWS Holdings Plc,LON:RWS,12.9,Low ESG Risk,Commercial Services
S-1 Corp. (Korea),KRX:012750,19.9,Low ESG Risk,Commercial Services
"S-Pool, Inc.",TKS:2471,19.7,Low ESG Risk,Commercial Services
"Saramin Co., Ltd.",KRX:143240,15.0,Low ESG Risk,Commercial Services
Sdiptech AB,OME:SDIP.B,16.4,Low ESG Risk,Commercial Services
Séché Environnement SA,PAR:SCHP,19.6,Low ESG Risk,Commercial Services
"SECOM Co., Ltd.",TKS:9735,16.5,Low ESG Risk,Commercial Services
Securitas AB,OME:SECU.B,13.7,Low ESG Risk,Commercial Services
SEEK Ltd.,ASX:SEK,11.1,Low ESG Risk,Commercial Services
Serco Group Plc,LON:SRP,18.4,Low ESG Risk,Commercial Services
SG Fleet Group Ltd.,ASX:SGF,18.9,Low ESG Risk,Commercial Services
SGS SA,SWX:SGSN,17.0,Low ESG Risk,Commercial Services
"Shenyang Jinbei Automotive Co., Ltd.",SHG:600609,13.8,Low ESG Risk,Commercial Services
"Shenzhen Comix Group Co., Ltd.",SHE:002301,14.4,Low ESG Risk,Commercial Services
"Shenzhen Jinjia Group Co., Ltd.",SHE:002191,11.4,Low ESG Risk,Commercial Services
Sims Ltd.,ASX:SGM,12.6,Low ESG Risk,Commercial Services
Smart Metering Systems Plc,-,12.1,Low ESG Risk,Commercial Services
"SOHGO SECURITY SERVICES CO., LTD.",TKS:2331,18.0,Low ESG Risk,Commercial Services
Sporton International Inc.,ROCO:6146,18.2,Low ESG Risk,Commercial Services
"Stagwell, Inc.",NAS:STGW,19.6,Low ESG Risk,Commercial Services
"Taiwan Secom Co., Ltd.",TAI:9917,19.6,Low ESG Risk,Commercial Services
"Taiwan Shin Kong Security Co., Ltd.",TAI:9925,17.8,Low ESG Risk,Commercial Services
TeamLease Services Ltd.,BOM:539658,11.4,Low ESG Risk,Commercial Services
Teleperformance SE,PAR:TEP,12.3,Low ESG Risk,Commercial Services
"Tetra Tech, Inc.",NAS:TTEK,14.1,Low ESG Risk,Commercial Services
"Thoughtworks Holding, Inc.",NAS:TWKS,18.2,Low ESG Risk,Commercial Services
Tinexta SpA,MIL:TNXT,16.1,Low ESG Risk,Commercial Services
TransUnion,NYS:TRU,19.4,Low ESG Risk,Commercial Services
TRG Pakistan Ltd.,KAR:TRG,13.6,Low ESG Risk,Commercial Services
Triton International Ltd.,NYS:TRTN.PRE,17.1,Low ESG Risk,Commercial Services
"TrueBlue, Inc.",NYS:TBI,13.0,Low ESG Risk,Commercial Services
"Uchida Yoko Co., Ltd.",TKS:8057,10.4,Low ESG Risk,Commercial Services
"UT Group Co., Ltd.",TKS:2146,10.4,Low ESG Risk,Commercial Services
"Verisk Analytics, Inc.",NAS:VRSK,16.3,Low ESG Risk,Commercial Services
Viad Corp.,NYS:VVI,16.0,Low ESG Risk,Commercial Services
"Visional, Inc.",TKS:4194,14.9,Low ESG Risk,Commercial Services
VSE Corp.,NAS:VSEC,19.8,Low ESG Risk,Commercial Services
"Waste Management, Inc.",NYS:WM,18.8,Low ESG Risk,Commercial Services
"WDB Holdings Co., Ltd.",TKS:2475,15.4,Low ESG Risk,Commercial Services
WillScot Mobile Mini Holdings Corp.,NAS:WSC,19.7,Low ESG Risk,Commercial Services
Wise Group AB,OME:WISE,14.2,Low ESG Risk,Commercial Services
"World Holdings Co., Ltd.",TKS:2429,16.1,Low ESG Risk,Commercial Services
"WuXi XDC Cayman, Inc.",HKG:2268,14.2,Low ESG Risk,Commercial Services
YouGov Plc,LON:YOU,17.9,Low ESG Risk,Commercial Services
Arcadis NV,AMS:ARCAD,13.3,Low ESG Risk,Construction & Engineering
Fugro NV,AMS:FUR,16.5,Low ESG Risk,Construction & Engineering
Instalco AB,OME:INSTAL,16.2,Low ESG Risk,Construction & Engineering
Sacyr SA,MCE:SCYR,18.6,Low ESG Risk,Construction & Engineering
"Stantec, Inc.",TSE:STN,13.7,Low ESG Risk,Construction & Engineering
"WSP Global, Inc.",TSE:WSP,12.4,Low ESG Risk,Construction & Engineering
CRH Plc,NYS:CRH,18.6,Low ESG Risk,Construction Materials
JSW Cement Ltd.,-,17.6,Low ESG Risk,Construction Materials
Xella International GmbH,-,17.1,Low ESG Risk,Construction Materials
Bénéteau SA,PAR:BEN,9.9,Negligible ESG Risk,Consumer Durables
Fenix Outdoor International AG,OME:FOI.B,9.1,Negligible ESG Risk,Consumer Durables
Ferretti SpA,HKG:9638,7.5,Negligible ESG Risk,Consumer Durables
"Giant Manufacturing Co., Ltd.",TAI:9921,9.6,Negligible ESG Risk,Consumer Durables
"Hasbro, Inc.",NAS:HAS,7.3,Negligible ESG Risk,Consumer Durables
"KMC (Kuei Meng) International, Inc.",TAI:5306,9.5,Negligible ESG Risk,Consumer Durables
Nobia AB,OME:NOBI,9.9,Negligible ESG Risk,Consumer Durables
Sanlorenzo SpA,MIL:SL,8.8,Negligible ESG Risk,Consumer Durables
Spin Master Corp.,TSE:TOY,9.2,Negligible ESG Risk,Consumer Durables
Technogym SpA,MIL:TGYM,8.2,Negligible ESG Risk,Consumer Durables
Thule Group AB,OME:THULE,7.1,Negligible ESG Risk,Consumer Durables
Yamaha Corp.,TKS:7951,9.7,Negligible ESG Risk,Consumer Durables
"YETI Holdings, Inc.",NYS:YETI,8.6,Negligible ESG Risk,Consumer Durables
